Data;Último
13/06/2017;61829
12/06/2017;61700
09/06/2017;62211
08/06/2017;62756
07/06/2017;63171
06/06/2017;62955
05/06/2017;62450
02/06/2017;62511
01/06/2017;62289
31/05/2017;62711
30/05/2017;63962
29/05/2017;63761
26/05/2017;64085
25/05/2017;63227
24/05/2017;63257
23/05/2017;62662
22/05/2017;61673
19/05/2017;62639
18/05/2017;61597
17/05/2017;67540
16/05/2017;68684
15/05/2017;68474
12/05/2017;68222
11/05/2017;67538
10/05/2017;67350
09/05/2017;66278
08/05/2017;65526
05/05/2017;65710
04/05/2017;64863
03/05/2017;66094
02/05/2017;66722
28/04/2017;65403
27/04/2017;64677
26/04/2017;64862
25/04/2017;65148
24/04/2017;64389
20/04/2017;63761
19/04/2017;63407
18/04/2017;64159
17/04/2017;64335
13/04/2017;62826
12/04/2017;63892
11/04/2017;64360
10/04/2017;64650
07/04/2017;64593
06/04/2017;64223
05/04/2017;64775
04/04/2017;65769
03/04/2017;65211
31/03/2017;64984
30/03/2017;65266
29/03/2017;65528
28/03/2017;64640
27/03/2017;64308
24/03/2017;63854
23/03/2017;63531
22/03/2017;63521
21/03/2017;62980
20/03/2017;64884
17/03/2017;64210
16/03/2017;65783
15/03/2017;66235
14/03/2017;64699
13/03/2017;65534
10/03/2017;64675
09/03/2017;64585
08/03/2017;64718
07/03/2017;65742
06/03/2017;66341
03/03/2017;66786
02/03/2017;65855
01/03/2017;66989
24/02/2017;66662
23/02/2017;67461
22/02/2017;68590
21/02/2017;69052
20/02/2017;68533
17/02/2017;67748
16/02/2017;67814
15/02/2017;67976
14/02/2017;66713
13/02/2017;66968
10/02/2017;66125
09/02/2017;64965
08/02/2017;64835
07/02/2017;64199
06/02/2017;63993
03/02/2017;64954
02/02/2017;64578
01/02/2017;64836
31/01/2017;64671
30/01/2017;64302
27/01/2017;66034
26/01/2017;66191
24/01/2017;65840
23/01/2017;65749
20/01/2017;64521
19/01/2017;63951
18/01/2017;64150
17/01/2017;64354
16/01/2017;63831
13/01/2017;63652
12/01/2017;63954
11/01/2017;62446
10/01/2017;62132
09/01/2017;61700
06/01/2017;61665
05/01/2017;62071
04/01/2017;61589
03/01/2017;61814
02/01/2017;59589
29/12/2016;60227
28/12/2016;59782
27/12/2016;58697
26/12/2016;58620
23/12/2016;57937
22/12/2016;57255
21/12/2016;57647
20/12/2016;57583
19/12/2016;57111
16/12/2016;58389
15/12/2016;58396
14/12/2016;58212
13/12/2016;59281
12/12/2016;59179
09/12/2016;60501
08/12/2016;60677
07/12/2016;61414
06/12/2016;61088
05/12/2016;59832
02/12/2016;60316
01/12/2016;59507
30/11/2016;61906
29/11/2016;60987
28/11/2016;62855
25/11/2016;61559
24/11/2016;61396
23/11/2016;61986
22/11/2016;61954
21/11/2016;61070
18/11/2016;59962
17/11/2016;59770
16/11/2016;60759
14/11/2016;59657
11/11/2016;59184
10/11/2016;61201
09/11/2016;63258
08/11/2016;64158
07/11/2016;64052
04/11/2016;61598
03/11/2016;61750
01/11/2016;63326
31/10/2016;64925
28/10/2016;64308
27/10/2016;64250
26/10/2016;63826
25/10/2016;63866
24/10/2016;64060
21/10/2016;64108
20/10/2016;63838
19/10/2016;63506
18/10/2016;63782
17/10/2016;62696
14/10/2016;61767
13/10/2016;61119
11/10/2016;61022
10/10/2016;61668
07/10/2016;61109
06/10/2016;60644
05/10/2016;60254
04/10/2016;59339
03/10/2016;59461
30/09/2016;58367
29/09/2016;58351
28/09/2016;59356
27/09/2016;58382
26/09/2016;58054
23/09/2016;58697
22/09/2016;58994
21/09/2016;58394
20/09/2016;57736
19/09/2016;57350
16/09/2016;57080
15/09/2016;57909
14/09/2016;57059
13/09/2016;56821
12/09/2016;58586
09/09/2016;58000
08/09/2016;60232
06/09/2016;60129
05/09/2016;59566
02/09/2016;59616
01/09/2016;58236
31/08/2016;57901
30/08/2016;58575
29/08/2016;58610
26/08/2016;57716
25/08/2016;57722
24/08/2016;57718
23/08/2016;58020
22/08/2016;57781
19/08/2016;59099
18/08/2016;59166
17/08/2016;59324
16/08/2016;58855
15/08/2016;59146
12/08/2016;58298
11/08/2016;58300
10/08/2016;56920
09/08/2016;57689
08/08/2016;57635
05/08/2016;57661
04/08/2016;57594
03/08/2016;57077
02/08/2016;56162
01/08/2016;56756
29/07/2016;57308
28/07/2016;56667
27/07/2016;56853
26/07/2016;56783
25/07/2016;56873
22/07/2016;57002
21/07/2016;56641
20/07/2016;56578
19/07/2016;56698
18/07/2016;56484
15/07/2016;55578
14/07/2016;55481
13/07/2016;54598
12/07/2016;54256
11/07/2016;53960
08/07/2016;53141
07/07/2016;52015
06/07/2016;51902
05/07/2016;51842
04/07/2016;52569
01/07/2016;52233
30/06/2016;51527
29/06/2016;51002
28/06/2016;50007
27/06/2016;49246
24/06/2016;50105
23/06/2016;51560
22/06/2016;50156
21/06/2016;50838
20/06/2016;50329
17/06/2016;49534
16/06/2016;49412
15/06/2016;48915
14/06/2016;48648
13/06/2016;49661
10/06/2016;49422
09/06/2016;51118
08/06/2016;51629
07/06/2016;50488
06/06/2016;50432
03/06/2016;50619
02/06/2016;49887
01/06/2016;49013
31/05/2016;48472
30/05/2016;48964
27/05/2016;49051
25/05/2016;49483
24/05/2016;49345
23/05/2016;49330
20/05/2016;49723
19/05/2016;50133
18/05/2016;50562
17/05/2016;50839
16/05/2016;51803
13/05/2016;51804
12/05/2016;53241
11/05/2016;52764
10/05/2016;53071
09/05/2016;50990
06/05/2016;51718
05/05/2016;51671
04/05/2016;52553
03/05/2016;52260
02/05/2016;53562
29/04/2016;53911
28/04/2016;54312
27/04/2016;54478
26/04/2016;53083
25/04/2016;51862
22/04/2016;52908
20/04/2016;53631
19/04/2016;53710
18/04/2016;52894
15/04/2016;53228
14/04/2016;52411
13/04/2016;53150
12/04/2016;52002
11/04/2016;50165
08/04/2016;50293
07/04/2016;48513
06/04/2016;48096
05/04/2016;49054
04/04/2016;48780
01/04/2016;50562
31/03/2016;50055
30/03/2016;51249
29/03/2016;51155
28/03/2016;50838
24/03/2016;49657
23/03/2016;49690
22/03/2016;51010
21/03/2016;51172
18/03/2016;50815
17/03/2016;50914
16/03/2016;47763
15/03/2016;47130
14/03/2016;48867
11/03/2016;49639
10/03/2016;49571
09/03/2016;48665
08/03/2016;49102
07/03/2016;49246
04/03/2016;49085
03/03/2016;47193
02/03/2016;44893
01/03/2016;44122
29/02/2016;42794
26/02/2016;41593
25/02/2016;41888
24/02/2016;42085
23/02/2016;42521
22/02/2016;43235
19/02/2016;41543
18/02/2016;41478
17/02/2016;41631
16/02/2016;40948
15/02/2016;40093
12/02/2016;39808
11/02/2016;39318
10/02/2016;40377
05/02/2016;40592
04/02/2016;40822
03/02/2016;39589
02/02/2016;38596
01/02/2016;40570
29/01/2016;40406
28/01/2016;38630
27/01/2016;38376
26/01/2016;37497
22/01/2016;38031
21/01/2016;37717
20/01/2016;37645
19/01/2016;38057
18/01/2016;37937
15/01/2016;38569
14/01/2016;39500
13/01/2016;38944
12/01/2016;39514
11/01/2016;39950
08/01/2016;40612
07/01/2016;40695
06/01/2016;41773
05/01/2016;42419
04/01/2016;42141
30/12/2015;43350
29/12/2015;43654
28/12/2015;43764
23/12/2015;44015
22/12/2015;43470
21/12/2015;43200
18/12/2015;43911
17/12/2015;45261
16/12/2015;45016
15/12/2015;44872
14/12/2015;44747
11/12/2015;45263
10/12/2015;45631
09/12/2015;46108
08/12/2015;44443
07/12/2015;45223
04/12/2015;45361
03/12/2015;46393
02/12/2015;44915
01/12/2015;45047
30/11/2015;45120
27/11/2015;45873
26/11/2015;47146
25/11/2015;46867
24/11/2015;48284
23/11/2015;48150
19/11/2015;48139
18/11/2015;47436
17/11/2015;47248
16/11/2015;46847
13/11/2015;46517
12/11/2015;46884
11/11/2015;47065
10/11/2015;46179
09/11/2015;46195
06/11/2015;46919
05/11/2015;48047
04/11/2015;47710
03/11/2015;48054
30/10/2015;45869
29/10/2015;45628
28/10/2015;46741
27/10/2015;47043
26/10/2015;47209
23/10/2015;47597
22/10/2015;47772
21/10/2015;47026
20/10/2015;47077
19/10/2015;47447
16/10/2015;47236
15/10/2015;47161
14/10/2015;46710
13/10/2015;47363
09/10/2015;49338
08/10/2015;49107
07/10/2015;48914
06/10/2015;47735
05/10/2015;47598
02/10/2015;47033
01/10/2015;45313
30/09/2015;45059
29/09/2015;44132
28/09/2015;43957
25/09/2015;44831
24/09/2015;45292
23/09/2015;45340
22/09/2015;46265
21/09/2015;46590
18/09/2015;47264
17/09/2015;48551
16/09/2015;48553
15/09/2015;47364
14/09/2015;47282
11/09/2015;46401
10/09/2015;46504
09/09/2015;46657
08/09/2015;46762
04/09/2015;46498
03/09/2015;47366
02/09/2015;46464
01/09/2015;45477
31/08/2015;46626
28/08/2015;47154
27/08/2015;47715
26/08/2015;46038
25/08/2015;44545
24/08/2015;44336
21/08/2015;45720
20/08/2015;46649
19/08/2015;46588
18/08/2015;47451
17/08/2015;47217
14/08/2015;47508
13/08/2015;48010
12/08/2015;48388
11/08/2015;49072
10/08/2015;49353
07/08/2015;48577
06/08/2015;50011
05/08/2015;50287
04/08/2015;50058
03/08/2015;50138
31/07/2015;50865
30/07/2015;49897
29/07/2015;50245
28/07/2015;49602
27/07/2015;48736
24/07/2015;49246
23/07/2015;49807
22/07/2015;50916
21/07/2015;51474
20/07/2015;51600
17/07/2015;52342
16/07/2015;53070
15/07/2015;52902
14/07/2015;53239
13/07/2015;53119
10/07/2015;52591
08/07/2015;51782
07/07/2015;52344
06/07/2015;52149
03/07/2015;52519
02/07/2015;53106
01/07/2015;52758
30/06/2015;53081
29/06/2015;53014
26/06/2015;54017
25/06/2015;53176
24/06/2015;53843
23/06/2015;53772
22/06/2015;53864
19/06/2015;53749
18/06/2015;54239
17/06/2015;53249
16/06/2015;53702
15/06/2015;53138
12/06/2015;53348
11/06/2015;53689
10/06/2015;53876
09/06/2015;52816
08/06/2015;52810
05/06/2015;52973
03/06/2015;53523
02/06/2015;54236
01/06/2015;53031
29/05/2015;52760
28/05/2015;53976
27/05/2015;54236
26/05/2015;53630
25/05/2015;54609
22/05/2015;54377
21/05/2015;55112
20/05/2015;54901
19/05/2015;55499
18/05/2015;56204
15/05/2015;57249
14/05/2015;56657
13/05/2015;56372
12/05/2015;56792
11/05/2015;57197
08/05/2015;57149
07/05/2015;56921
06/05/2015;57103
05/05/2015;58052
04/05/2015;57354
30/04/2015;56229
29/04/2015;55325
28/04/2015;55812
27/04/2015;55535
24/04/2015;56594
23/04/2015;55685
22/04/2015;54617
20/04/2015;53761
17/04/2015;53955
16/04/2015;54674
15/04/2015;54919
14/04/2015;53982
13/04/2015;54240
10/04/2015;54214
09/04/2015;53803
08/04/2015;53661
07/04/2015;53729
06/04/2015;53737
02/04/2015;53123
01/04/2015;52322
31/03/2015;51150
30/03/2015;51243
27/03/2015;50095
26/03/2015;50580
25/03/2015;51858
24/03/2015;51506
23/03/2015;51908
20/03/2015;51967
19/03/2015;50954
18/03/2015;51526
17/03/2015;50285
16/03/2015;48848
13/03/2015;48596
12/03/2015;48880
11/03/2015;48906
10/03/2015;48293
09/03/2015;49181
06/03/2015;49981
05/03/2015;50365
04/03/2015;50468
03/03/2015;51304
02/03/2015;51021
27/02/2015;51583
26/02/2015;51761
25/02/2015;51811
24/02/2015;51874
23/02/2015;51281
20/02/2015;51238
19/02/2015;51294
18/02/2015;51280
13/02/2015;50636
12/02/2015;49533
11/02/2015;48240
10/02/2015;48510
09/02/2015;49383
06/02/2015;48792
05/02/2015;49234
04/02/2015;49301
03/02/2015;48964
02/02/2015;47651
30/01/2015;46908
29/01/2015;47762
28/01/2015;47695
27/01/2015;48591
26/01/2015;48577
23/01/2015;48775
22/01/2015;49443
21/01/2015;49224
20/01/2015;47877
19/01/2015;47758
16/01/2015;49017
15/01/2015;48026
14/01/2015;47646
13/01/2015;48042
12/01/2015;48140
09/01/2015;48840
08/01/2015;49943
07/01/2015;49463
06/01/2015;48001
05/01/2015;47517
02/01/2015;48512
30/12/2014;50007
29/12/2014;50594
26/12/2014;50145
23/12/2014;50890
22/12/2014;50121
19/12/2014;49651
18/12/2014;48496
17/12/2014;48714
16/12/2014;47008
15/12/2014;47019
12/12/2014;48002
11/12/2014;49861
10/12/2014;49548
09/12/2014;50193
08/12/2014;50274
05/12/2014;51992
04/12/2014;51427
03/12/2014;52320
02/12/2014;51612
01/12/2014;52276
28/11/2014;54664
27/11/2014;54721
26/11/2014;55098
25/11/2014;55561
24/11/2014;55407
21/11/2014;56084
19/11/2014;53403
18/11/2014;52062
17/11/2014;51257
14/11/2014;51772
13/11/2014;51846
12/11/2014;52979
11/11/2014;52474
10/11/2014;52725
07/11/2014;53223
06/11/2014;52637
05/11/2014;53698
04/11/2014;54384
03/11/2014;53947
31/10/2014;54629
30/10/2014;52337
29/10/2014;51049
28/10/2014;52330
27/10/2014;50504
24/10/2014;51941
23/10/2014;50713
22/10/2014;52411
21/10/2014;52432
20/10/2014;54303
17/10/2014;55724
16/10/2014;54298
15/10/2014;56135
14/10/2014;58015
13/10/2014;57957
10/10/2014;55312
09/10/2014;57268
08/10/2014;57058
07/10/2014;57436
06/10/2014;57116
03/10/2014;54540
02/10/2014;53519
01/10/2014;52858
30/09/2014;54116
29/09/2014;54625
26/09/2014;57212
25/09/2014;55962
24/09/2014;56824
23/09/2014;56541
22/09/2014;56818
19/09/2014;57789
18/09/2014;58374
17/09/2014;59108
16/09/2014;59115
15/09/2014;57949
12/09/2014;56928
11/09/2014;58337
10/09/2014;58199
09/09/2014;58676
08/09/2014;59193
05/09/2014;60681
04/09/2014;60800
03/09/2014;61837
02/09/2014;61896
01/09/2014;61141
29/08/2014;61288
28/08/2014;60291
27/08/2014;60951
26/08/2014;59821
25/08/2014;59735
22/08/2014;58407
21/08/2014;58992
20/08/2014;58878
19/08/2014;58449
18/08/2014;57561
15/08/2014;56964
14/08/2014;55780
13/08/2014;55581
12/08/2014;56442
11/08/2014;56613
08/08/2014;55573
07/08/2014;56188
06/08/2014;56487
05/08/2014;56202
04/08/2014;56616
01/08/2014;55903
31/07/2014;55829
30/07/2014;56878
29/07/2014;57119
28/07/2014;57696
25/07/2014;57821
24/07/2014;57978
23/07/2014;57420
22/07/2014;57983
21/07/2014;57634
18/07/2014;57013
17/07/2014;55638
16/07/2014;55717
15/07/2014;55974
14/07/2014;55744
11/07/2014;54786
10/07/2014;54593
08/07/2014;53635
07/07/2014;53802
04/07/2014;54055
03/07/2014;53875
02/07/2014;53029
01/07/2014;53171
30/06/2014;53168
27/06/2014;53157
26/06/2014;53506
25/06/2014;53426
24/06/2014;54281
23/06/2014;54210
20/06/2014;54638
18/06/2014;55203
17/06/2014;54300
16/06/2014;54630
13/06/2014;54807
11/06/2014;55102
10/06/2014;54604
09/06/2014;54273
06/06/2014;53129
05/06/2014;51559
04/06/2014;51833
03/06/2014;52032
02/06/2014;51606
30/05/2014;51239
29/05/2014;52239
28/05/2014;52640
27/05/2014;52172
26/05/2014;52932
23/05/2014;52626
22/05/2014;52806
21/05/2014;52203
20/05/2014;52366
19/05/2014;53353
16/05/2014;53976
15/05/2014;53856
14/05/2014;54413
13/05/2014;53907
12/05/2014;54053
09/05/2014;53100
08/05/2014;53422
07/05/2014;54053
06/05/2014;53780
05/05/2014;53446
02/05/2014;52980
30/04/2014;51626
29/04/2014;51839
28/04/2014;51384
25/04/2014;51399
24/04/2014;51817
23/04/2014;51570
22/04/2014;51977
17/04/2014;52112
16/04/2014;51201
15/04/2014;50454
14/04/2014;51596
11/04/2014;51867
10/04/2014;51127
09/04/2014;51185
08/04/2014;51629
07/04/2014;52155
04/04/2014;51082
03/04/2014;51408
02/04/2014;51701
01/04/2014;50270
31/03/2014;50415
28/03/2014;49768
27/03/2014;49647
26/03/2014;47966
25/03/2014;48180
24/03/2014;47993
21/03/2014;47381
20/03/2014;47278
19/03/2014;46567
18/03/2014;46150
17/03/2014;45118
14/03/2014;44966
13/03/2014;45444
12/03/2014;45862
11/03/2014;45698
10/03/2014;45533
07/03/2014;46244
06/03/2014;47093
05/03/2014;46589
28/02/2014;47094
27/02/2014;47607
26/02/2014;46599
25/02/2014;46716
24/02/2014;47393
21/02/2014;47380
20/02/2014;47289
19/02/2014;47151
18/02/2014;46600
17/02/2014;47576
14/02/2014;48201
13/02/2014;47813
12/02/2014;48217
11/02/2014;48463
10/02/2014;47711
07/02/2014;48074
06/02/2014;47738
05/02/2014;46624
04/02/2014;46964
03/02/2014;46148
31/01/2014;47639
30/01/2014;47244
29/01/2014;47557
28/01/2014;47841
27/01/2014;47701
24/01/2014;47787
23/01/2014;48321
22/01/2014;49300
21/01/2014;48542
20/01/2014;48708
17/01/2014;49182
16/01/2014;49696
15/01/2014;50105
14/01/2014;49703
13/01/2014;49427
10/01/2014;49696
09/01/2014;49322
08/01/2014;50577
07/01/2014;50430
06/01/2014;50974
03/01/2014;50981
02/01/2014;50341
30/12/2013;51507
27/12/2013;51267
26/12/2013;51221
23/12/2013;51356
20/12/2013;51186
19/12/2013;50819
18/12/2013;50563
17/12/2013;50090
16/12/2013;50280
13/12/2013;50051
12/12/2013;50122
11/12/2013;50068
10/12/2013;50993
09/12/2013;51165
06/12/2013;50944
05/12/2013;50788
04/12/2013;50216
03/12/2013;50349
02/12/2013;51245
29/11/2013;52482
28/11/2013;51847
27/11/2013;51861
26/11/2013;51447
25/11/2013;52264
22/11/2013;52801
21/11/2013;52688
19/11/2013;53033
18/11/2013;54307
14/11/2013;53452
13/11/2013;52230
12/11/2013;51804
11/11/2013;52624
08/11/2013;52249
07/11/2013;52741
06/11/2013;53385
05/11/2013;53832
04/11/2013;54437
01/11/2013;54013
31/10/2013;54256
30/10/2013;54173
29/10/2013;54539
28/10/2013;55073
25/10/2013;54154
24/10/2013;54877
23/10/2013;55440
22/10/2013;56460
21/10/2013;56077
18/10/2013;55378
17/10/2013;55358
16/10/2013;55973
15/10/2013;54981
14/10/2013;54171
11/10/2013;53150
10/10/2013;52997
09/10/2013;52548
08/10/2013;52312
07/10/2013;52417
04/10/2013;52849
03/10/2013;52490
02/10/2013;53100
01/10/2013;53179
30/09/2013;52338
27/09/2013;53739
26/09/2013;53783
25/09/2013;54261
24/09/2013;54431
23/09/2013;54602
20/09/2013;54110
19/09/2013;55096
18/09/2013;55703
17/09/2013;54271
16/09/2013;53822
13/09/2013;53798
12/09/2013;53307
11/09/2013;53570
10/09/2013;53979
09/09/2013;54252
06/09/2013;53749
05/09/2013;52352
04/09/2013;51716
03/09/2013;51626
02/09/2013;51835
30/08/2013;50008
29/08/2013;49922
28/08/2013;49867
27/08/2013;50092
26/08/2013;51429
23/08/2013;52197
22/08/2013;51398
21/08/2013;50405
20/08/2013;50507
19/08/2013;51574
16/08/2013;51539
15/08/2013;50908
14/08/2013;50896
13/08/2013;50601
12/08/2013;50299
09/08/2013;49875
08/08/2013;48929
07/08/2013;47447
06/08/2013;47422
05/08/2013;48436
02/08/2013;48474
01/08/2013;49141
31/07/2013;48234
30/07/2013;48562
29/07/2013;49212
26/07/2013;49422
25/07/2013;49067
24/07/2013;48374
23/07/2013;48820
22/07/2013;48574
19/07/2013;47400
18/07/2013;47657
17/07/2013;47407
16/07/2013;46869
15/07/2013;46739
12/07/2013;45533
11/07/2013;46626
10/07/2013;45483
08/07/2013;45076
05/07/2013;45210
04/07/2013;45763
03/07/2013;45044
02/07/2013;45229
01/07/2013;47230
28/06/2013;47457
27/06/2013;47609
26/06/2013;47172
25/06/2013;46893
24/06/2013;45965
21/06/2013;47056
20/06/2013;48214
19/06/2013;47893
18/06/2013;49465
17/06/2013;49089
14/06/2013;49332
13/06/2013;50415
12/06/2013;49181
11/06/2013;49770
10/06/2013;51317
07/06/2013;51619
06/06/2013;52885
05/06/2013;52799
04/06/2013;54018
03/06/2013;53944
31/05/2013;53506
29/05/2013;54635
28/05/2013;56036
27/05/2013;56396
24/05/2013;56406
23/05/2013;56350
22/05/2013;56429
21/05/2013;56265
20/05/2013;55701
17/05/2013;55164
16/05/2013;54773
15/05/2013;54936
14/05/2013;54667
13/05/2013;54448
10/05/2013;55108
09/05/2013;55448
08/05/2013;55805
07/05/2013;56275
06/05/2013;55430
03/05/2013;55488
02/05/2013;55322
30/04/2013;55910
29/04/2013;54887
26/04/2013;54252
25/04/2013;54963
24/04/2013;54984
23/04/2013;54885
22/04/2013;54298
19/04/2013;53929
18/04/2013;53166
17/04/2013;52882
16/04/2013;53991
15/04/2013;52950
12/04/2013;54963
11/04/2013;55401
10/04/2013;56187
09/04/2013;55912
08/04/2013;55092
05/04/2013;55051
04/04/2013;54648
03/04/2013;55563
02/04/2013;54889
01/04/2013;55902
28/03/2013;56352
27/03/2013;56034
26/03/2013;55671
25/03/2013;54873
22/03/2013;55243
21/03/2013;55577
20/03/2013;56030
19/03/2013;56361
18/03/2013;56973
15/03/2013;56869
14/03/2013;57281
13/03/2013;57386
12/03/2013;58209
11/03/2013;58545
08/03/2013;58433
07/03/2013;58847
06/03/2013;57940
05/03/2013;55951
04/03/2013;56499
01/03/2013;56884
28/02/2013;57424
27/02/2013;57274
26/02/2013;56949
25/02/2013;56618
22/02/2013;56697
21/02/2013;56155
20/02/2013;56178
19/02/2013;57314
18/02/2013;57614
15/02/2013;57903
14/02/2013;58077
13/02/2013;58406
08/02/2013;58498
07/02/2013;58372
06/02/2013;58951
05/02/2013;59445
04/02/2013;59576
01/02/2013;60351
31/01/2013;59761
30/01/2013;59337
29/01/2013;60406
28/01/2013;60027
24/01/2013;61170
23/01/2013;61966
22/01/2013;61692
21/01/2013;61900
18/01/2013;61956
17/01/2013;62194
16/01/2013;61787
15/01/2013;61728
14/01/2013;62081
11/01/2013;61497
10/01/2013;61678
09/01/2013;61579
08/01/2013;61128
07/01/2013;61933
04/01/2013;62523
03/01/2013;63312
02/01/2013;62550
28/12/2012;60952
27/12/2012;60416
26/12/2012;60960
21/12/2012;61007
20/12/2012;61276
19/12/2012;60998
18/12/2012;60461
17/12/2012;59567
14/12/2012;59605
13/12/2012;59317
12/12/2012;59474
11/12/2012;59623
10/12/2012;59248
07/12/2012;58487
06/12/2012;57656
05/12/2012;57679
04/12/2012;57563
03/12/2012;58202
30/11/2012;57475
29/11/2012;57853
28/11/2012;56539
27/11/2012;56248
26/11/2012;56737
23/11/2012;57574
22/11/2012;56437
21/11/2012;56242
19/11/2012;56451
16/11/2012;55402
14/11/2012;56279
13/11/2012;57486
12/11/2012;57064
09/11/2012;57358
08/11/2012;57524
07/11/2012;58517
06/11/2012;59459
05/11/2012;58210
01/11/2012;58383
31/10/2012;57068
30/10/2012;57684
29/10/2012;57177
26/10/2012;57277
25/10/2012;57837
24/10/2012;57161
23/10/2012;57690
22/10/2012;58700
19/10/2012;58922
18/10/2012;59734
17/10/2012;60087
16/10/2012;59744
15/10/2012;59602
11/10/2012;59162
10/10/2012;58456
09/10/2012;58939
08/10/2012;59317
05/10/2012;58572
04/10/2012;58458
03/10/2012;58627
02/10/2012;59222
01/10/2012;59571
28/09/2012;59176
27/09/2012;60240
26/09/2012;60478
25/09/2012;60501
24/09/2012;61910
21/09/2012;61320
20/09/2012;61688
19/09/2012;61652
18/09/2012;61804
17/09/2012;61806
14/09/2012;62105
13/09/2012;61958
12/09/2012;59922
11/09/2012;59423
10/09/2012;58404
06/09/2012;58321
05/09/2012;56864
04/09/2012;56234
03/09/2012;57281
31/08/2012;57061
30/08/2012;57256
29/08/2012;57369
28/08/2012;58406
27/08/2012;58111
24/08/2012;58426
23/08/2012;58512
22/08/2012;59381
21/08/2012;58918
20/08/2012;59283
17/08/2012;59082
16/08/2012;59446
15/08/2012;58189
14/08/2012;58083
13/08/2012;59123
10/08/2012;59281
09/08/2012;58797
08/08/2012;58951
07/08/2012;57726
06/08/2012;58345
03/08/2012;57255
02/08/2012;55520
01/08/2012;55623
31/07/2012;56097
30/07/2012;57241
27/07/2012;56553
26/07/2012;54003
25/07/2012;52608
24/07/2012;52639
23/07/2012;53034
20/07/2012;54195
19/07/2012;55347
18/07/2012;54583
17/07/2012;53909
16/07/2012;53402
13/07/2012;54331
12/07/2012;53421
11/07/2012;53569
10/07/2012;53706
06/07/2012;55394
05/07/2012;56379
04/07/2012;56077
03/07/2012;55780
02/07/2012;54693
29/06/2012;54355
28/06/2012;52652
27/06/2012;53109
26/06/2012;53837
25/06/2012;53805
22/06/2012;55440
21/06/2012;55505
20/06/2012;57167
19/06/2012;57195
18/06/2012;56195
15/06/2012;56105
14/06/2012;55352
13/06/2012;55651
12/06/2012;55049
11/06/2012;54001
08/06/2012;54430
06/06/2012;54156
05/06/2012;52481
04/06/2012;53417
01/06/2012;53403
31/05/2012;54490
30/05/2012;53798
29/05/2012;54633
28/05/2012;55213
25/05/2012;54463
24/05/2012;54063
23/05/2012;54619
22/05/2012;55039
21/05/2012;56590
18/05/2012;54513
17/05/2012;54038
16/05/2012;55888
15/05/2012;56238
14/05/2012;57540
11/05/2012;59445
10/05/2012;59702
09/05/2012;59786
08/05/2012;60365
07/05/2012;61220
04/05/2012;60821
03/05/2012;62104
02/05/2012;62424
30/04/2012;61820
27/04/2012;61691
26/04/2012;62198
25/04/2012;61750
24/04/2012;61971
23/04/2012;61539
20/04/2012;62494
19/04/2012;62618
18/04/2012;63010
17/04/2012;62699
16/04/2012;61955
13/04/2012;62106
12/04/2012;63058
11/04/2012;61293
10/04/2012;61738
09/04/2012;62923
05/04/2012;63691
04/04/2012;63529
03/04/2012;64284
02/04/2012;65216
30/03/2012;64511
29/03/2012;64872
28/03/2012;65079
27/03/2012;66037
26/03/2012;66685
23/03/2012;65813
22/03/2012;65828
21/03/2012;66860
20/03/2012;67296
19/03/2012;67730
16/03/2012;67684
15/03/2012;67749
14/03/2012;68257
13/03/2012;68394
12/03/2012;66385
09/03/2012;66704
08/03/2012;66908
07/03/2012;66017
06/03/2012;65114
05/03/2012;66964
02/03/2012;67782
01/03/2012;66810
29/02/2012;65812
28/02/2012;65959
27/02/2012;65241
24/02/2012;65943
23/02/2012;65820
17/02/2012;66204
16/02/2012;66142
15/02/2012;65368
14/02/2012;65039
13/02/2012;65692
10/02/2012;63998
09/02/2012;65530
08/02/2012;65831
07/02/2012;65917
06/02/2012;65224
03/02/2012;65217
02/02/2012;64593
01/02/2012;64567
31/01/2012;63072
30/01/2012;62770
27/01/2012;62904
26/01/2012;62953
24/01/2012;62486
23/01/2012;62386
20/01/2012;62312
19/01/2012;61927
18/01/2012;61723
17/01/2012;60646
16/01/2012;59956
13/01/2012;59147
12/01/2012;59921
11/01/2012;59962
10/01/2012;59806
09/01/2012;59083
06/01/2012;58600
05/01/2012;58546
04/01/2012;59365
03/01/2012;59265
29/12/2011;56754
28/12/2011;56534
27/12/2011;58005
26/12/2011;57669
23/12/2011;57701
22/12/2011;57348
21/12/2011;56653
20/12/2011;56865
19/12/2011;55298
16/12/2011;56097
15/12/2011;56331
14/12/2011;56647
13/12/2011;57495
12/12/2011;57347
09/12/2011;58236
08/12/2011;57455
07/12/2011;58663
06/12/2011;59536
05/12/2011;58910
02/12/2011;57886
01/12/2011;58143
30/11/2011;56875
29/11/2011;55300
28/11/2011;56017
25/11/2011;54894
24/11/2011;55280
23/11/2011;54972
22/11/2011;55878
21/11/2011;56285
18/11/2011;56731
17/11/2011;56989
16/11/2011;58560
14/11/2011;58258
11/11/2011;58547
10/11/2011;57322
09/11/2011;57550
08/11/2011;59026
07/11/2011;59199
04/11/2011;58670
03/11/2011;58196
01/11/2011;57323
31/10/2011;58338
28/10/2011;59513
27/10/2011;59270
26/10/2011;57144
25/10/2011;56286
24/10/2011;56892
21/10/2011;55255
20/10/2011;54010
19/10/2011;54966
18/10/2011;55032
17/10/2011;53911
14/10/2011;55030
