Data;Último
17.10.2011;11.68
14.10.2011;11.63
13.10.2011;11.60
11.10.2011;11.53
10.10.2011;11.60
07.10.2011;11.53
06.10.2011;11.55
05.10.2011;11.47
04.10.2011;11.59
03.10.2011;11.43
30.09.2011;11.62
29.09.2011;11.70
28.09.2011;11.66
27.09.2011;11.68
26.09.2011;11.69
23.09.2011;11.91
22.09.2011;12.30
21.09.2011;12.17
20.09.2011;12.00
19.09.2011;11.96
16.09.2011;11.76
15.09.2011;11.45
14.09.2011;11.73
13.09.2011;11.66
12.09.2011;11.34
09.09.2011;11.42
08.09.2011;11.53
06.09.2011;11.43
05.09.2011;11.70
02.09.2011;11.90
01.09.2011;11.49
31.08.2011;11.64
30.08.2011;11.57
29.08.2011;11.39
26.08.2011;11.74
25.08.2011;11.93
24.08.2011;11.96
23.08.2011;11.82
22.08.2011;11.84
19.08.2011;11.87
18.08.2011;11.72
17.08.2011;11.90
16.08.2011;12.41
15.08.2011;12.14
12.08.2011;12.40
11.08.2011;12.49
10.08.2011;12.37
09.08.2011;12.30
08.08.2011;12.27
05.08.2011;12.42
04.08.2011;12.43
03.08.2011;12.50
02.08.2011;12.55
01.08.2011;12.71
29.07.2011;12.81
28.07.2011;12.78
27.07.2011;12.66
26.07.2011;12.59
25.07.2011;12.65
22.07.2011;12.60
21.07.2011;12.63
20.07.2011;12.54
19.07.2011;12.51
18.07.2011;12.53
15.07.2011;12.57
14.07.2011;12.47
13.07.2011;12.46
12.07.2011;12.49
11.07.2011;12.41
08.07.2011;12.42
07.07.2011;12.41
06.07.2011;12.36
05.07.2011;12.42
04.07.2011;12.36
01.07.2011;12.38
30.06.2011;12.46
29.06.2011;12.42
28.06.2011;12.41
27.06.2011;12.35
24.06.2011;12.36
22.06.2011;12.55
21.06.2011;12.43
20.06.2011;12.34
17.06.2011;12.33
16.06.2011;12.32
15.06.2011;12.28
14.06.2011;12.30
13.06.2011;12.25
10.06.2011;12.24
09.06.2011;12.29
08.06.2011;12.30
07.06.2011;12.55
06.06.2011;12.55
03.06.2011;12.46
02.06.2011;12.55
01.06.2011;12.55
31.05.2011;12.55
30.05.2011;12.55
27.05.2011;12.55
26.05.2011;12.55
25.05.2011;12.55
24.05.2011;12.43
23.05.2011;12.43
20.05.2011;12.43
19.05.2011;12.43
18.05.2011;12.43
17.05.2011;12.43
16.05.2011;12.49
13.05.2011;12.49
12.05.2011;12.49
11.05.2011;12.50
10.05.2011;12.52
09.05.2011;12.52
06.05.2011;12.44
05.05.2011;12.44
04.05.2011;12.44
03.05.2011;12.44
02.05.2011;12.65
29.04.2011;12.41
28.04.2011;12.42
27.04.2011;12.42
26.04.2011;12.43
25.04.2011;12.42
20.04.2011;12.40
19.04.2011;12.41
18.04.2011;12.41
15.04.2011;12.40
14.04.2011;12.40
13.04.2011;12.40
12.04.2011;12.41
11.04.2011;12.41
08.04.2011;12.40
07.04.2011;12.40
06.04.2011;12.41
05.04.2011;12.41
04.04.2011;12.41
01.04.2011;12.40
31.03.2011;12.44
30.03.2011;12.94
29.03.2011;12.86
28.03.2011;12.81
25.03.2011;12.44
24.03.2011;12.44
23.03.2011;12.44
22.03.2011;12.44
21.03.2011;12.82
18.03.2011;12.80
17.03.2011;12.75
16.03.2011;12.44
15.03.2011;12.66
14.03.2011;12.57
11.03.2011;12.63
10.03.2011;12.63
09.03.2011;12.44
04.03.2011;12.67
03.03.2011;12.58
02.03.2011;12.50
28.02.2011;12.49
25.02.2011;12.46
23.02.2011;12.44
22.02.2011;12.50
21.02.2011;12.56
18.02.2011;12.51
17.02.2011;12.54
16.02.2011;12.70
15.02.2011;12.78
14.02.2011;12.83
11.02.2011;12.81
10.02.2011;12.78
09.02.2011;12.71
08.02.2011;12.72
07.02.2011;12.96
04.02.2011;12.98
03.02.2011;12.84
02.02.2011;12.83
01.02.2011;12.92
31.01.2011;12.44
28.01.2011;12.82
27.01.2011;12.79
26.01.2011;12.83
24.01.2011;12.65
21.01.2011;12.60
20.01.2011;12.62
19.01.2011;12.44
18.01.2011;12.59
17.01.2011;12.65
14.01.2011;12.56
13.01.2011;12.44
12.01.2011;12.50
11.01.2011;12.39
10.01.2011;12.44
07.01.2011;12.37
06.01.2011;12.14
05.01.2011;12.10
04.01.2011;12.05
03.01.2011;12.44
30.12.2010;12.44
29.12.2010;12.36
28.12.2010;12.29
27.12.2010;12.33
23.12.2010;12.32
22.12.2010;12.31
21.12.2010;12.47
20.12.2010;12.45
17.12.2010;12.46
16.12.2010;12.46
15.12.2010;12.57
14.12.2010;12.49
13.12.2010;12.45
10.12.2010;12.41
09.12.2010;12.44
08.12.2010;12.39
07.12.2010;12.38
06.12.2010;12.44
03.12.2010;12.42
02.12.2010;12.30
01.12.2010;12.38
30.11.2010;12.61
29.11.2010;12.44
26.11.2010;12.44
25.11.2010;12.40
24.11.2010;12.60
23.11.2010;12.66
22.11.2010;12.76
19.11.2010;12.44
18.11.2010;12.46
17.11.2010;12.42
16.11.2010;12.41
12.11.2010;12.24
11.11.2010;12.18
10.11.2010;12.22
09.11.2010;12.20
08.11.2010;12.19
05.11.2010;12.07
04.11.2010;11.93
03.11.2010;11.89
01.11.2010;11.85
29.10.2010;11.92
28.10.2010;12.17
27.10.2010;12.27
26.10.2010;12.13
25.10.2010;12.25
22.10.2010;12.17
21.10.2010;12.13
20.10.2010;11.98
19.10.2010;11.95
18.10.2010;11.66
15.10.2010;11.48
14.10.2010;11.59
13.10.2010;11.77
11.10.2010;11.83
08.10.2010;11.84
07.10.2010;11.84
06.10.2010;11.94
05.10.2010;11.89
04.10.2010;11.94
01.10.2010;11.98
30.09.2010;12.02
29.09.2010;11.92
28.09.2010;11.93
27.09.2010;11.80
24.09.2010;11.71
23.09.2010;11.75
22.09.2010;11.91
21.09.2010;11.85
20.09.2010;11.91
17.09.2010;11.84
16.09.2010;11.96
15.09.2010;11.78
14.09.2010;11.73
13.09.2010;11.76
10.09.2010;11.72
09.09.2010;11.70
08.09.2010;11.65
06.09.2010;11.60
03.09.2010;11.51
02.09.2010;11.73
01.09.2010;11.68
31.08.2010;11.51
30.08.2010;11.57
26.08.2010;11.44
25.08.2010;11.30
24.08.2010;11.26
23.08.2010;11.31
20.08.2010;11.49
19.08.2010;11.51
18.08.2010;11.54
17.08.2010;11.67
16.08.2010;11.70
13.08.2010;11.84
12.08.2010;11.82
11.08.2010;11.79
10.08.2010;11.82
09.08.2010;11.89
06.08.2010;12.02
05.08.2010;11.99
04.08.2010;12.07
03.08.2010;12.00
02.08.2010;11.95
30.07.2010;12.01
29.07.2010;12.12
28.07.2010;12.12
27.07.2010;12.05
26.07.2010;12.08
23.07.2010;12.15
22.07.2010;12.13
21.07.2010;12.08
20.07.2010;12.28
19.07.2010;12.30
16.07.2010;12.25
15.07.2010;12.28
14.07.2010;12.27
13.07.2010;12.22
12.07.2010;12.27
08.07.2010;12.29
07.07.2010;12.23
06.07.2010;12.24
05.07.2010;12.24
02.07.2010;12.25
01.07.2010;12.28
30.06.2010;12.79
29.06.2010;12.79
28.06.2010;12.79
25.06.2010;12.79
24.06.2010;12.42
23.06.2010;12.47
22.06.2010;12.45
21.06.2010;12.35
18.06.2010;12.43
17.06.2010;12.46
16.06.2010;12.57
15.06.2010;12.76
14.06.2010;12.79
11.06.2010;12.63
10.06.2010;12.57
09.06.2010;12.51
08.06.2010;12.43
07.06.2010;12.41
04.06.2010;12.79
09.12.2009;13.37
08.12.2009;12.44
07.12.2009;13.22
04.12.2009;12.44
03.12.2009;13.28
02.12.2009;12.47
01.12.2009;13.32
30.11.2009;12.51
27.11.2009;12.43
26.11.2009;12.40
25.11.2009;13.11
24.11.2009;12.33
23.11.2009;12.33
19.11.2009;13.14
18.11.2009;12.34
17.11.2009;12.31
16.11.2009;12.31
13.11.2009;13.15
12.11.2009;12.38
11.11.2009;13.13
10.11.2009;12.29
09.11.2009;12.27
06.11.2009;12.29
05.11.2009;12.32
04.11.2009;12.38
03.11.2009;13.22
30.10.2009;13.26
29.10.2009;13.18
28.10.2009;12.38
27.10.2009;12.29
26.10.2009;13.16
23.10.2009;12.41
22.10.2009;12.42
21.10.2009;13.02
20.10.2009;12.28
19.10.2009;12.39
16.10.2009;12.08
15.10.2009;11.99
14.10.2009;12.67
13.10.2009;12.75
09.10.2009;12.72
08.10.2009;12.70
07.10.2009;12.63
06.10.2009;12.64
05.10.2009;11.87
02.10.2009;11.91
01.10.2009;12.02
30.09.2009;12.81
29.09.2009;12.78
28.09.2009;12.78
25.09.2009;12.90
24.09.2009;13.01
23.09.2009;12.89
22.09.2009;12.85
21.09.2009;12.93
18.09.2009;12.88
17.09.2009;12.95
16.09.2009;13.04
15.09.2009;12.96
14.09.2009;12.90
11.09.2009;12.92
10.09.2009;12.10
09.09.2009;12.07
08.09.2009;12.85
04.09.2009;12.87
03.09.2009;12.09
02.09.2009;12.07
01.09.2009;12.06
31.08.2009;12.87
28.08.2009;12.08
27.08.2009;12.85
26.08.2009;12.86
25.08.2009;12.87
24.08.2009;12.89
21.08.2009;12.13
20.08.2009;12.09
19.08.2009;12.75
18.08.2009;12.70
17.08.2009;12.68
14.08.2009;11.95
13.08.2009;12.04
12.08.2009;12.11
11.08.2009;12.93
10.08.2009;12.88
07.08.2009;12.86
06.08.2009;11.97
05.08.2009;11.98
04.08.2009;11.87
03.08.2009;11.88
31.07.2009;12.81
30.07.2009;12.82
29.07.2009;12.72
28.07.2009;11.83
27.07.2009;12.64
24.07.2009;12.81
23.07.2009;12.15
22.07.2009;12.10
21.07.2009;12.93
20.07.2009;12.15
17.07.2009;13.01
16.07.2009;13.00
15.07.2009;12.95
14.07.2009;11.95
13.07.2009;12.09
10.07.2009;12.00
08.07.2009;12.00
07.07.2009;12.08
06.07.2009;12.12
03.07.2009;12.97
02.07.2009;12.83
01.07.2009;12.85
30.06.2009;12.82
29.06.2009;12.88
26.06.2009;12.56
25.06.2009;11.69
24.06.2009;12.60
23.06.2009;12.63
22.06.2009;12.70
19.06.2009;11.93
18.06.2009;12.71
17.06.2009;12.54
16.06.2009;12.48
15.06.2009;12.67
12.06.2009;12.59
10.06.2009;11.84
09.06.2009;12.68
08.06.2009;12.35
05.06.2009;12.22
04.06.2009;11.26
03.06.2009;12.10
02.06.2009;12.05
01.06.2009;11.99
29.05.2009;11.98
28.05.2009;11.23
27.05.2009;11.98
26.05.2009;11.06
25.05.2009;11.88
22.05.2009;11.96
21.05.2009;12.07
20.05.2009;11.91
19.05.2009;11.25
18.05.2009;11.27
15.05.2009;12.29
14.05.2009;11.81
13.05.2009;12.63
12.05.2009;12.68
11.05.2009;12.78
08.05.2009;12.84
07.05.2009;12.78
06.05.2009;12.79
05.05.2009;12.03
04.05.2009;12.05
30.04.2009;13.09
29.04.2009;12.14
28.04.2009;13.03
27.04.2009;12.29
24.04.2009;13.00
23.04.2009;12.90
22.04.2009;12.85
20.04.2009;13.21
17.04.2009;13.06
16.04.2009;12.79
15.04.2009;12.67
14.04.2009;12.62
13.04.2009;12.97
09.04.2009;12.88
08.04.2009;12.91
07.04.2009;12.71
06.04.2009;11.79
03.04.2009;12.60
02.04.2009;12.45
01.04.2009;12.29
31.03.2009;12.36
30.03.2009;11.45
27.03.2009;12.26
26.03.2009;12.26
25.03.2009;12.40
24.03.2009;12.46
23.03.2009;12.37
20.03.2009;12.40
19.03.2009;12.30
18.03.2009;12.18
17.03.2009;12.61
16.03.2009;12.62
12.03.2009;12.40
11.03.2009;11.45
10.03.2009;12.58
09.03.2009;11.85
06.03.2009;12.72
05.03.2009;12.74
04.03.2009;12.89
03.03.2009;12.65
02.03.2009;12.84
27.02.2009;12.06
26.02.2009;12.19
25.02.2009;13.25
20.02.2009;13.17
19.02.2009;13.02
18.02.2009;13.26
17.02.2009;13.26
16.02.2009;12.29
13.02.2009;13.08
12.02.2009;13.51
11.02.2009;13.46
10.02.2009;13.95
09.02.2009;13.29
06.02.2009;12.21
05.02.2009;13.06
04.02.2009;12.98
03.02.2009;12.71
02.02.2009;12.81
30.01.2009;12.97
29.01.2009;12.51
28.01.2009;13.05
27.01.2009;13.30
26.01.2009;13.48
23.01.2009;12.36
22.01.2009;12.01
21.01.2009;12.68
20.01.2009;12.68
19.01.2009;12.68
16.01.2009;12.96
15.01.2009;12.96
14.01.2009;12.96
13.01.2009;12.55
12.01.2009;11.82
09.01.2009;12.69
08.01.2009;13.15
07.01.2009;13.06
06.01.2009;12.79
05.01.2009;12.95
02.01.2009;13.29
30.12.2008;12.56
29.12.2008;13.56
26.12.2008;13.73
23.12.2008;13.77
22.12.2008;14.08
19.12.2008;14.18
18.12.2008;14.34
17.12.2008;14.88
16.12.2008;15.57
15.12.2008;15.31
12.12.2008;15.40
11.12.2008;15.40
10.12.2008;14.60
09.12.2008;15.32
08.12.2008;14.81
05.12.2008;15.00
04.12.2008;15.41
03.12.2008;15.44
02.12.2008;15.52
01.12.2008;16.22
28.11.2008;16.94
27.11.2008;17.19
26.11.2008;16.32
25.11.2008;17.24
24.11.2008;17.22
21.11.2008;17.25
18.11.2008;16.30
17.11.2008;16.70
14.11.2008;16.70
13.11.2008;16.80
12.11.2008;16.90
11.11.2008;16.90
10.11.2008;16.93
06.11.2008;17.41
05.11.2008;17.32
04.11.2008;17.33
03.11.2008;17.33
31.10.2008;17.33
29.10.2008;16.31
28.10.2008;17.34
24.10.2008;17.91
23.10.2008;17.03
22.10.2008;17.42
21.10.2008;15.89
20.10.2008;15.66
17.10.2008;15.26
16.10.2008;15.24
14.10.2008;15.04
13.10.2008;15.03
10.10.2008;15.09
09.10.2008;15.22
07.10.2008;15.02
06.10.2008;14.48
03.10.2008;13.89
02.10.2008;13.43
01.10.2008;13.66
29.09.2008;14.07
26.09.2008;14.02
25.09.2008;14.02
24.09.2008;14.36
22.09.2008;14.09
12.09.2008;14.08
11.09.2008;14.10
10.09.2008;13.98
08.09.2008;14.04
04.09.2008;14.17
03.09.2008;13.85
29.08.2008;13.58
26.08.2008;13.72
25.08.2008;13.79
22.08.2008;13.77
21.08.2008;13.75
20.08.2008;13.76
19.08.2008;13.73
18.08.2008;13.83
15.08.2008;13.85
14.08.2008;13.91
13.08.2008;13.95
08.08.2008;13.76
07.08.2008;13.65
06.08.2008;13.50
05.08.2008;13.42
04.08.2008;13.58
01.08.2008;13.53
31.07.2008;13.74
30.07.2008;13.72
29.07.2008;13.91
25.07.2008;13.72
24.07.2008;13.70
23.07.2008;14.01
22.07.2008;14.17
21.07.2008;14.32
18.07.2008;14.19
17.07.2008;14.41
16.07.2008;14.50
15.07.2008;14.46
11.07.2008;14.74
10.07.2008;14.86
04.07.2008;15.16
03.07.2008;15.09
02.07.2008;15.04
30.06.2008;14.88
25.06.2008;14.43
23.06.2008;14.44
19.06.2008;14.37
18.06.2008;14.39
17.06.2008;14.56
16.06.2008;14.68
13.06.2008;14.58
12.06.2008;14.44
11.06.2008;14.42
09.06.2008;14.42
05.06.2008;13.78
04.06.2008;13.58
03.06.2008;13.53
02.06.2008;13.66
30.05.2008;13.46
29.05.2008;13.45
27.05.2008;13.71
26.05.2008;13.61
23.05.2008;13.60
21.05.2008;13.57
20.05.2008;13.44
16.05.2008;13.39
14.05.2008;13.69
13.05.2008;13.52
08.05.2008;13.64
07.05.2008;13.60
02.05.2008;13.07
30.04.2008;13.59
29.04.2008;13.96
28.04.2008;13.96
25.04.2008;13.81
24.04.2008;13.90
23.04.2008;13.85
22.04.2008;13.99
18.04.2008;13.66
16.04.2008;13.57
15.04.2008;13.50
14.04.2008;13.43
11.04.2008;13.42
10.04.2008;13.41
09.04.2008;13.42
08.04.2008;13.34
07.04.2008;13.34
03.04.2008;13.26
02.04.2008;13.32
01.04.2008;13.29
28.03.2008;13.31
27.03.2008;13.47
25.03.2008;13.46
20.03.2008;13.25
18.03.2008;13.03
17.03.2008;13.21
14.03.2008;13.12
13.03.2008;12.94
12.03.2008;12.79
11.03.2008;12.73
10.03.2008;12.94
07.03.2008;12.83
06.03.2008;12.63
05.03.2008;12.37
04.03.2008;12.45
03.03.2008;12.45
29.02.2008;12.55
28.02.2008;12.44
27.02.2008;12.40
26.02.2008;12.44
25.02.2008;12.48
22.02.2008;12.46
21.02.2008;12.49
20.02.2008;12.56
19.02.2008;12.63
18.02.2008;12.59
17.01.2008;13.01
15.01.2008;12.95
14.01.2008;12.97
11.01.2008;13.01
10.01.2008;13.05
09.01.2008;12.98
08.01.2008;13.00
07.01.2008;13.05
04.01.2008;13.09
03.01.2008;13.07
02.01.2008;13.23
28.12.2007;13.23
26.12.2007;13.19
21.12.2007;13.06
20.12.2007;13.09
19.12.2007;13.09
17.12.2007;13.21
14.12.2007;13.38
13.12.2007;13.06
12.12.2007;12.99
11.12.2007;12.99
10.12.2007;13.10
07.12.2007;13.02
06.12.2007;13.10
05.12.2007;13.12
04.12.2007;12.95
03.12.2007;12.88
30.11.2007;12.78
29.11.2007;12.69
28.11.2007;12.69
27.11.2007;12.69
26.11.2007;12.53
23.11.2007;12.47
21.11.2007;12.52
19.11.2007;12.52
16.11.2007;12.47
14.11.2007;12.48
13.11.2007;12.69
09.11.2007;12.39
07.11.2007;12.31
06.11.2007;12.07
05.11.2007;12.00
02.11.2007;12.00
01.11.2007;12.00
31.10.2007;11.92
30.10.2007;11.87
29.10.2007;11.90
26.10.2007;11.90
25.10.2007;12.02
24.10.2007;12.02
23.10.2007;11.86
22.10.2007;12.06
19.10.2007;11.58
18.10.2007;11.58
17.10.2007;11.52
16.10.2007;11.47
15.10.2007;11.44
16.08.2007;12.86
06.08.2007;11.46
27.07.2007;11.16
30.05.2007;10.16
29.05.2007;10.15
28.05.2007;10.04
25.05.2007;10.05
24.05.2007;10.17
22.05.2007;9.79
21.05.2007;9.87
18.05.2007;9.97
17.05.2007;9.93
16.05.2007;10.12
